          (   1,    2) (   1,    1) (   1,    5) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0)
          (   1,    1) (   1,    2) (   1,    6) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   3,    0) (   3,    1) (   1,    1)
          (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   4,    2) (   1,    3) (   1,    6) (   1,    1)
          (   1,    1) (   1,    4) (   1,    2) (   1,    3) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    6) (   1,    1) (   1,    1) (   1,    2) (   1,    4) (   1,    0)
          (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   4,    0) (   4,    1) (   1,    2)
          (   1,    6) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   3,    0) (   1,    2) (   1,    4)
          (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    5) (   1,    0) (   1,    1) (   1,    5)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    5) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   3,    0)
          (   3,    1) (   1,    2) (   1,    6) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   4,    0) (   4,    1) (   1,    1)
          (   1,    2) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   4,    0) (   1,    2) (   1,    5) (   1,    1)
          (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    0) (   2,    0) (   2,    1) (   1,    2) (   1,    5) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   4,    0) (   1,    2) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   2,    0) (   1,    2)
          (   1,    5) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   4,    0) (   4,    1) (   1,    2) (   1,    6) (   1,    3)
          (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   3,    0) (   1,    2) (   1,    5) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   4,    0)
         
node   3 sent_total    969  recv_total    983

node   4  (   1,    0) (   0,    0) (   4,    2) (   4,    3) (   2,    4) (   2,    5) (   2,    1) (   2,    0) (   2,    0) (   1,    0)
          (   2,    1) (   2,    0) (   2,    2) (   2,    8) (   2,    1) (   2,    1) (   2,    8) (   2,    0) (   2,    1) (   2,    1)
          (   2,    1) (   2,    0) (   2,    7) (   2,    0) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    0) (   2,    7)
          (   2,    1) (   2,    2) (   2,    1) (   2,    8) (   2,    5) (   2,    0) (   2,    0) (   2,    9) (   2,    8) (   2,    0)
          (   2,    0) (   2,    8) (   2,    1) (   2,    0) (   2,    0) (   2,    9) (   2,    1) (   2,    1) (   2,    0) (   2,    6)
          (   2,    7) (   2,    1) (   2,    0) (   2,    3) (   2,    0) (   1,    1) (   1,    0) (   1,    0) (   2,    1) (   1,    0)
          (   1,    0) (   2,    5) (   2,    2) (   2,    0) (   2,    7) (   2,    0) (   2,    1) (   1,    6) (   2,    1) (   1,    0)
          (   2,    0) (   1,    0) (   1,    0) (   2,    2) (   1,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    1) (   2,    1)
          (   2,    0) (   2,    0) (   2,    1) (   2,    8) (   1,    1) (   2,    0) (   2,    0) (   2,    8) (   2,    0) (   2,    0)
          (   2,    1) (   1,    1) (   1,    0) (   2,    6) (   2,    1) (   2,    8) (   2,    1) (   2,    0) (   2,    7) (   2,    0)
          (   2,    0) (   1,    7) (   2,    1) (   2,    0) (   2,    1) (   2,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    5)
          (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   3,    0) (   2,    1) (   0,    1) (   1,    0) (   1,    1) (   4,    2)
          (   2,    1) (   4,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    3) (   1,    3) (   1,    0) (   1,    0) (   1,    1)
          (   4,    1) (   1,    5) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   0,    0) (   1,    0) (   3,    0) (   3,    1)
          (   1,    1) (   1,    5) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   4,    0) (   2,    1) (   2,    1) (   1,    7)
          (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   2,    0) (   1,    2) (   1,    0) (   1,    5) (   1,    1) (   0,    1)
          (   1,    1) (   0,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   4,    0) (   3,    1) (   1,    1) (   1,    1)
          (   0,    2) (   1,    0) (   1,    1) (   1,    4) (   1,    3) (   1,    0) (   1,    1) (   1,    1) (   3,    0) (   1,    1)
          (   2,    0) (   2,    1) (   0,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    4)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    3) (   1,    0) (   0,    1) (   1,    6) (   1,    1)
          (   1,    0) (   1,    0) (   1,    0) (   4,    1) (   3,    1) (   0,    7) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   3,    1) (   1,    1) (   2,    0) (   2,    1) (   1,    3) (   1,    3) (   1,    0) (   1,    1) (   1,    1) (   0,    1)
          (   2,    0) (   1,    6) (   1,    1) (   1,    0) (   1,    0) (   1,    2) (   3,    0) (   3,    1) (   3,    1) (   3,    1)
          (   1,    1) (   1,    6) (   1,    1) (   1,    3) (   1,    0) (   0,    1) (   1,    0) (   1,    5) (   1,    1) (   1,    0)
          (   1,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    6) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   2,    0) (   2,    1) (   1,    1) (   1,    5) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   4,    0) (   4,    1)
          (   3,    1) (   1,    4) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   2,    1) (   1,    1) (   1,    1) (   1,    6)
          (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   2,    0) (   2,    1) (   4,    2) (   2,    2) (   4,    2) (   4,    1)
          (   4,    1) (   2,    1) (   3,    2) (   1,    2) (   1,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   4,    1) (   4,    1) (   4,    2) (   3,    2) (   2,    2) (   1,    7) (   1,    3) (   1,    1) (   1,    2) (   1,    0)
          (   1,    0) (   1,    6) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    4) (   1,    1) (   1,    1)
          (   1,    5) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    5) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   3,    0) (   3,    1) (   1,    2) (   1,    1) (   4,    1) (   4,    1) (   4,    1) (   2,    1)
          (   1,    1) (   1,    3) (   1,    1) (   1,    7) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   2,    0) (   2,    1)
          (   2,    1) (   1,    6) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   3,    0) (   1,    2) (   1,    0) (   1,    5)
          (   1,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   4,    1) (   1,    6) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   3,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    5) (   1,    1) (   1,    0) (   1,    0) (   1,    0)
          (   3,    1) (   3,    1) (   3,    2) (   3,    1) (   3,    1) (   1,    7) (   1,    0) (   1,    1) (   1,    2) (   1,    2)
          (   4,    1) (   1,    5) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   4,    0) (   1,    4) (   1,    1) (   1,    4)
          (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   2,    1) (   2,    1) (   1,    1) (   1,    5) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   4,    1) (   4,    1) (   1,    7) (   1,    3) (   1,    0) (   1,    0) (   1,    1) (   4,    1) (   2,    1)
          (   2,    1) (   1,    7) (   1,    1) (   1,    2) (   1,    0) (   1,    1) (   4,    1) (   4,    1) (   2,    1) (   1,    8)
          (   1,    2) (   1,    0) (   1,    0) (   1,    5) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    5) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    6) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   3,    0) (   3,    1) (   3,    1) (   1,    3) (   1,    6) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   4,    0)
          (   4,    1) (   1,    6) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    6) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   3,    1) (   3,    1) (   2,    2) (   2,    1) (   2,    1) (   1,    6) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    5) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    1) (   1,    0) (   1,    5) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   4,    0)
          (   1,    2) (   1,    0) (   1,    8) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   2,    0) (   2,    1) (   1,    6)
          (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    0) (   1,    1) (   1,    3) (   1,    2) (   1,    1)
          (   1,    1) (   1,    2) (   4,    0) (   4,    1) (   4,    2) (   1,    6) (   1,    1) (   1,    1) (   1,    1) (   1,    2)
          (   1,    6) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   3,    0) (   3,    1) (   3,    1) (   1,    2) (   4,    0)
          (   4,    1) (   1,    7) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   4,    1) (   3,    2) (   1,    8) (   1,    3)
          (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   4,    0) (   3,    1) (   3,    1) (   1,    8) (   1,    2) (   1,    0)
          (   1,    1) (   1,    1) (   3,    0) (   2,    1) (   3,    2) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   1,    1) (   1,    6) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   2,    1) (   1,    1)
          (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   3,    1) (   1,    2) (   1,    1) (   1,    7)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    4) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   4,    0)
          (   3,    1) (   3,    1) (   2,    1) (   1,    1) (   1,    1) (   1,    8) (   1,    3) (   1,    1) (   1,    0) (   1,    1)
          (   4,    0) (   2,    1) (   2,    2) (   1,    4) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   1,    7) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   3,    0) (   2,    1) (   1,    3) (   1,    3)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    7) (   1,    2) (   1,    0)
          (   1,    0) (   1,    0) (   2,    0) (   1,    2) (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   3,    0)
          (   2,    1) (   1,    2) (   1,    0) (   1,    5) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   4,    0) (   4,    1)
          (   3,    1) (   1,    8) (   1,    1) (   1,    4) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    5)
          (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   4,    0) (   4,    1) (   1,    2) (   1,    1) (   1,    2) (   1,    2)
          (   1,    0) (   4,    0) (   1,    3) (   1,    2) (   1,    0) (   1,    6) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    6) (   1,    1) (   1,    1) (   1,    2) (   1,    5) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    1)
         
node   4 sent_total   1035  recv_total   1047

node   5  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    3) (   1,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    6)
          (   2,    2) (   2,    5) (   2,    7) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   2,    0) (   2,    1) (   2,    8)
          (   2,    3) (   2,    6) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   2,    8) (   2,    2) (   2,    6) (   2,    0)
          (   2,    0) (   2,    3) (   2,    0) (   1,    1) (   1,    2) (   1,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    0)
          (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    6) (   2,    0) (   2,    0) (   2,    1) (   2,    0) (   1,    1)
          (   1,    0) (   1,    3) (   2,    5) (   2,    2) (   2,    1) (   2,    4) (   2,    0) (   2,    5) (   2,    1) (   2,    0)
          (   1,    6) (   2,    2) (   2,    0) (   2,    1) (   2,    0) (   2,    4) (   2,    2) (   2,    0) (   2,    0) (   2,    6)
          (   2,    3) (   2,    1) (   2,    4) (   2,    2) (   2,    2) (   1,    0) (   1,    6) (   2,    0) (   2,    1) (   2,    1)
          (   2,    5) (   2,    1) (   2,    3) (   2,    0) (   2,    1) (   1,    0) (   2,    1) (   1,    0) (   1,    0) (   1,    1)
          (   2,    2) (   2,    0) (   1,    5) (   2,    0) (   2,    0) (   1,    0) (   2,    2) (   1,    1) (   2,    0) (   2,    1)
          (   2,    1) (   1,    6) (   2,    2) (   2,    5) (   2,    2) (   2,    1) (   1,    2) (   1,    0) (   1,    4) (   0,    0)
          (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    1) (   1,    0) (   1,    1)
          (   1,    1) (   4,    1) (   3,    2) (   3,    2) (   1,    5) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   4,    0) (   1,    2) (   1,    1) (   1,    2) (   0,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    5) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1)
          (   0,    2) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    3) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    4) (   1,    0) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   1,    0) (   1,    3) (   1,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   0,    0) (   1,    1)
          (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    0) (   2,    2) (   1,    5) (   1,    2)
          (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    4)
          (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    4) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   3,    0)
          (   3,    1) (   1,    2) (   1,    1) (   1,    4) (   1,    1) (   1,    2) (   1,    1) (   0,    1) (   1,    2) (   1,    0)
          (   1,    5) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   0,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    5) (   1,    1) (   1,    1) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    0)
          (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   0,    1) (   1,    1) (   1,    2) (   1,    2) (   1,    0)
          (   1,    3) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    4) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   0,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    4) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   0,    0)
          (   1,    0) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   4,    0) (   1,    3) (   1,    2)
          (   1,    5) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    4)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    3) (   1,    1) (   1,    4) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    5) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    3) (   1,    1)
          (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    0) (   1,    4)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    0) (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1)
          (   1,    3) (   1,    4) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    2)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   4,    0) (   1,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    2)
          (   1,    1) (   1,    2) (   1,    2) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    2) (   1,    0) (   1,    5) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   3,    0) (   2,    2) (   1,    3) (   1,    0) (   1,    4) (   1,    0)
          (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   4,    0)
          (   4,    1) (   1,    2) (   1,    3) (   1,    0) (   1,    5) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    6) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    0) (   1,    2) (   1,    2) (   1,    3)
          (   1,    6) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    0) (   1,    1) (   1,    0) (   3,    0) (   1,    2) (   1,    0) (   1,    5) (   1,    1) (   1,    2) (   1,    2)
          (   1,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    0) (   1,    3) (   1,    0) (   1,    4) (   1,    0) (   1,    0)
          (   1,    1) (   1,    2) (   1,    4) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    2)
          (   1,    2) (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    1) (   1,    4) (   1,    0)
          (   1,    0) (   1,    1) (   1,    0) (   2,    1) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    5) (   1,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   1,    0) (   1,    4) (   1,    2) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    0)
          (   1,    4) (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    3) (   1,    0) (   1,    1) (   1,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   2,    1) (   1,    3) (   1,    5) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    0) (   3,    0) (   3,    1) (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    2) (   1,    6) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1) (   1,    1)
          (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   3,    0) (   1,    2) (   1,    1) (   1,    7) (   1,    1)
          (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   4,    0) (   1,    3) (   1,    0) (   1,    1) (   1,    5) (   1,    0)
          (   1,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    5) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   1,    1) (   1,    1) (   1,    3) (   1,    0) (   1,    0) (   1,    3) (   1,    0) (   1,    0) (   1,    2) (   1,    0)
          (   1,    6) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    0)
          (   1,    0) (   3,    0) (   2,    1) (   1,    1) (   1,    2) (   1,    1) (   1,    5) (   1,    1) (   1,    0) (   1,    1)
          (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    0) (   1,    0)
          (   2,    0) (   1,    3) (   1,    4) (   1,    1) (   1,    1) (   1,    2) (   1,    0) (   1,    3) (   1,    0) (   1,    1)
          (   1,    2) (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   3,    0) (   1,    3) (   1,    2) (   1,    5) (   1,    0)
          (   1,    0) (   1,    1) (   1,    0) (   1,    0) (   1,    4) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    3)
          (   1,    0) (   1,    0) (   1,    1) (   1,    0) (   1,    4) (   1,    0) (   1,    1) (   1,    1) (   1,    0) (   1,    2)
          (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    0) (   1,    0) (   1,    1) (   1,    0)
         
node   5 sent_total    823  recv_total    828

node   6  (   0,    0) (   1,    0) (   0,    0) (   1,    2) (   2,    1) (   2,    1) (   2,    0) (   2,    1) (   1,    0) (   2,    2)
          (   2,    1) (   2,    7) (   2,    3) (   2,    1) (   2,    5) (   2,    0) (   2,    1) (   2,    2) (   2,    0) (   2,    3)
          (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    0) (   4,    0) (   2,    4) (   2,    6) (   2,    2) (   2,    0)
          (   2,    1) (   2,    1) (   2,    1) (   1,    0) (   2,    1) (   2,    6) (   2,    1) (   2,    1) (   2,    0) (   2,    2)
          (   2,    0) (   2,    0) (   2,    6) (   2,    5) (   2,    3) (   2,    1) (   2,    1) (   1,    0) (   1,    1) (   2,    2)
          (   2,    5) (   1,    1) (   2,    3) (   2,    1) (   1,    1) (   1,    3) (   2,    0) (   2,    1) (   2,    3) (   2,    5)
          (   2,    7) (   2,    1) (   2,    1) (   2,    1) (   1,    2) (   2,    4) (   2,    2) (   1,    0) (   2,    1) (   1,    2)
          (   2,    1) (   2,    0) (   2,    1) (   2,    1) (   2,    1) (   1,    3) (   1,    1) (   1,    5) (   2,    0) (   2,    0)
          (   1,    3) (   2,    3) (   1,    1) (   2,    1) (   2,    0) (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    1)
          (   1,    1) (   2,    4) (   2,    1) (   1,    4) (   0,    0) (   1,    0) (   1,    2) (   2,    1) (   2,    1) (   1,    5)
          (   2,    2) (   2,    2) (   2,    0) (   2,    3) (   2,    1) (   2,    0) (   0,    4) (   2,    5) (   1,    2) (   1,    0)
          (   1,    0) (   1,    2) (   0,    3) (   1,    2) (   1,    1) (   0,    2) (   0,    1) (   1,    0) (   4,    0) (   1,    3)
          (   1,    1) (   1,    0) (   1,    2) (   1,    5) (   1,    3) (   1,    0) (   1,    0) (   1,    0) (   3,    1) (   1,    1)
          (   3,    2) (   1,    2) (   1,    1) (   0,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   1,    4)
          (   1,    0) (   1,    0) (   1,    0) (   1,    0) (   4,    2) (   1,    3) (   1,    0) (   1,    0) (   1,    1) (   1,    0)
          (   1,    2) (   0,    0) (   1,    1) (   1,    1) (   1,    1) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    0)
          (   4,    2) (   2,    2) (   1,    3) (   0,    1) (   1,    0) (   1,    1) (   1,    0) (   1,    1) (   0,    0) (   1,    2)
          (   1,    1) (   1,    4) (   1,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   2,    1) (   3,    1)
          (   1,    3) (   1,    1) (   1,    1) (   1,    2) (   0,    0) (   2,    0) (   2,    1) (   0,    5) (   0,    2) (   1,    1)
          (   1,    1) (   1,    1) (   3,    1) (   2,    1) (   3,    2) (   3,    2) (   1,    4) (   0,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    2) (   1,    1) (   0,    1) (   1,    0) (   2,    1) (   3,    0)
          (   0,    1) (   1,    2) (   1,    3) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   2,    0) (   2,    1) (   1,    5)
          (   1,    1) (   1,    0) (   1,    0) (   1,    0) (   2,    1) (   1,    1) (   1,    4) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   4,    0) (   3,    1) (   2,    1) (   3,    2) (   1,    5) (   1,    2) (   1,    2) (   1,    0) (   1,    0)
          (   1,    1) (   3,    0) (   0,    2) (   1,    1) (   1,    1) (   1,    1) (   1,    1) (   1,    0) (   3,    1) (   1,    1)
          (   1,    1) (   1,    6) (   1,    4) (   1,    2) (   1,    0) (   1,    0) (   1,    2) (   1,    2) (   1,    0) (   0,    2)
          (   0,    1) (   1,    1) (   1,    1) (   1,    0) (   1,    2) (   1,    1) (   1,    1) (   1,    4) (   1,    2) (   0,    1)
          (   1,    0) (   1,    0) (   1,    1) (   2,    0) (   0,    1) (   1,    0) (   1,    2) (   1,    0) (   1,    1) (   1,    1)
          (   1,    1) (   1,    0) (   1,    0) (   0,    5) (   1,    2) (   1,    1) (   1,    0) (   1,    0) (   4,    1) (   2,    1)
          (   1,    1) (   3,    2) (   3,    2) (   3,    2) (   4,    3) (   3,    2) (   1,    4) (   0,    1) (   0,    1) (   1,    5)
          (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   2,    1) (   1,    2) (   1,    0) (   1,    2) (   1,    2) (   1,    0)
          (   1,    0) (   1,    3) (   1,    1) (   1,    0) (   1,    0) (   1,    4) (   1,    2) (   1,    0) (   1,    0) (   1,    0)
          (   3,    1) (   1,    3) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   1,    0) (   1,    0) (   1,    1)
          (   1,    1) (   1,    5) (   1,    4) (   1,    0) (   1,    0) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    0)
          (   1,    0) (   1,    1) (   1,    4) (   1,    1) (   1,    1) (   1,    1) (   1,    2) (   1,    5) (   1,    4) (   1,    1)
          (   1,    0) (   1,    0) (   1,    1) (   2,    0) (   1,    1) (   1,    1) (   3,    2) (   1,    3) (   1,    0) (   1,    2)
